0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.21090408079535e-06,0,0,0.324998957819184,0,0,0,0,0,0,0,0,0,0,0,0
2.23872867580861e-05,1.3899172973557e-16,0,0.324995522535355,6.63655415230102e-12,0,0,0,0,0,0,0,0,0,0,0
0.000108266476818168,1.81012736479209e-14,0,0.324978346524713,1.63726335995882e-10,0,0,0,0,0,0,0,0,0,0,0
0.000537594349549858,2.23120201230663e-12,0,0.324892476683255,4.04617380207005e-09,0,0,1.73194791841524e-18,0,0,0,0,0,0,0,0
0.0026825324710248,2.77726917256613e-10,0,0.324463382676826,1.00798816211873e-07,0,6.77544731571748e-19,9.24724676086085e-16,0,0,0,0,0,0,0,0
0.0133647790825538,3.46202649311982e-08,0,0.322324281060002,2.50751838963835e-06,0,2.09680305402249e-15,5.7565071352163e-13,0,0,0,0,0,0,0,0
0.0365513992617734,7.1872213803655e-07,6.7046040890198e-19,0.317668852346788,1.88459581560003e-05,1.35233469304324e-16,7.24486195864465e-13,4.62163727179783e-11,0,0,0,0,0,0,0,0
0.0657988704290575,4.26807491465637e-06,1.65155205229643e-16,0.311771759237486,6.14510579455225e-05,8.7739556800898e-15,2.02828698879986e-11,5.66914080358278e-10,0,0,0,0,0,0,0,0
0.108452272356644,1.96483761200529e-05,8.6948852547664e-15,0.303120078748128,0.000168484058028554,2.27597635838322e-13,2.83630796401806e-10,4.45794078612243e-09,0,0,0,0,0,0,0,0
0.154576287542056,5.86569925027569e-05,1.43760277069536e-13,0.293691862955938,0.000345777109663044,2.33557408794162e-12,1.87950789047609e-09,1.95257368843313e-08,0,0,0,0,0,0,0,0
