0,0,0,0,0,0,0,0
0.980034042316829,0.0365710221833227,1.34910127294308e-06,0.0993798815877415,0.0181149853350574,1.70872235520515e-06,0.000125749098527074,0.000111479947091182
0.981285925663254,0.0367643301167998,1.36691864662306e-06,0.099111783624174,0.0181639279897912,1.72712455138206e-06,0.000126916914119458,0.000112266734644648
0.981872851637683,0.0369312743513953,1.38351579453207e-06,0.0987776652835517,0.0182000127385875,1.74408629598237e-06,0.000127985001607238,0.000112969038123714
0.98256005111302,0.0371006323899692,1.40023953874732e-06,0.0984596584114737,0.0182372607680677,1.76117503925906e-06,0.000129061726015275,0.000113677328531361
0.983378817649343,0.0372742229363112,1.41722516223876e-06,0.0981593919458423,0.0182764122079869,1.77854446941817e-06,0.000130156207046726,0.000114398143990329
0.98434830156272,0.0374538234517193,1.4346384753159e-06,0.097876019904462,0.0183180748364565,1.79636971445255e-06,0.000131278853651067,0.00011513866746438
0.985476084253197,0.0376409131016212,1.45264399411334e-06,0.0976070723947794,0.0183626769634549,1.81481595386552e-06,0.000132439475407609,0.00011590551464518
0.986756020615134,0.037836271522438,1.47136289353372e-06,0.0973491313959212,0.0184103624345425,1.83399699246141e-06,0.000133644699257036,0.000116702983340756
0.988163834709121,0.0380395225996528,1.49082998137877e-06,0.0970981815253138,0.0184608509758138,1.853932841631e-06,0.000134895262143423,0.000117531153204862
0.988912112460576,0.0382179062028739,1.50927820161707e-06,0.096778459941517,0.0184991739099519,1.87264879529007e-06,0.000136057191395686,0.000118282794189442
0.989519536954517,0.0383894431724432,1.52745839788871e-06,0.0964495976494726,0.0185345900711272,1.89102450763808e-06,0.000137193624429222,0.000119013213329192
0.990245688445785,0.0385647890981142,1.545959391703e-06,0.0961373490912138,0.0185720826713189,1.90970508409802e-06,0.000138348278521701,0.000119757721362806
0.991115262808793,0.0387457876079815,1.56495499743979e-06,0.0958423463648283,0.0186123420287203,1.92886133002198e-06,0.000139531670886509,0.00012052374126914
0.992141409686666,0.0389340835993157,1.58462192805579e-06,0.0955633384765248,0.0186558959839572,1.9486663059117e-06,0.000140754200416846,0.000121318272126337
0.993324952284926,0.0391307718084581,1.60509538196555e-06,0.0952978777153264,0.0187030329393531,1.96925179924469e-06,0.000142023610347412,0.000122146330291439
0.994650883646995,0.0393359414294485,1.62642065120909e-06,0.0950427305641608,0.0187536733324788,1.99065959858294e-06,0.000143342087236022,0.000123009071660156
0.995783836253552,0.0395356884585512,1.64781459423385e-06,0.0947652930457727,0.0188014883554961,2.01203002314492e-06,0.000144651760074009,0.000123860632182561
0.996317256221848,0.0397100167292731,1.66791615484448e-06,0.0944338513062969,0.0188381825846785,2.03192195199747e-06,0.000145859054720709,0.000124630974484126
0.996957008243045,0.0398869853284106,1.68814524562113e-06,0.0941194052504316,0.0188770336689186,2.05193357402324e-06,0.000147074192799438,0.000125410598956091
0.99773428325188,0.0400683794319966,1.708611828993e-06,0.0938233002224868,0.018918756430203,2.07218129374599e-06,0.000148305295845017,0.000126205780660488
0.998667821433415,0.0402559259406005,1.72946240606556e-06,0.0935445352864643,0.018963891449969,2.09281112505091e-06,0.000149561974344118,0.000127023180787022
0.999764359023431,0.0404510293849599,1.75084675638079e-06,0.0932805901704784,0.0190127570884269,2.11396720956488e-06,0.000150853385509776,0.00012786861653632
1.00101630174523,0.0406543568161749,1.77287277331695e-06,0.0930280665604563,0.0190653449603623,2.13574838736578e-06,0.000152185519568313,0.000128745296889673
1.0023972275842,0.0408653684376703,1.79555990193119e-06,0.0927830099178572,0.0191211847619598,2.15816300784559e-06,0.000153558343493423,0.000129651942148017
