0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29294818846701e-10,1.79923032169607e-08,4.44683521794528e-07,1.10828972504415e-05,0.000276312588768266,0.00208679940291286,0.00684690557689827,0.0189485592236736,0.0392962465124379,0.0797003985316507,0.135378202092658,0.15107013406751,0.153082823020243,0.155093531176427,0.165104678221275,0.214111914010306,0.275617764108342,0.336368906665351,0.396406441985345,0.461695682888645,0.537105364444878,0.624793646271948,0.728225166229509,0.842995209168974,0.955626777497173,1.04092381789018,1.10229063777082,1.14598664969348,1.17577277146495,1.19456388886004,1.2031773238672,1.20343766217261,1.1987415801837,1.18761075881697,1.1697064805678,1.14846497141816,1.12738326191021,1.10656568451768,1.08596936394231,1.06561317081383,1.04401729345765,1.01977279807547,0.996179081819098,0.970571300004173,0.946408032340969,0.924974218394586,0.906013740091366,0.888133370695327,0.87057686187109,0.854802464097189,0.8407465981289,0.828319615566599,0.817412644704608,0.807903460186755,0.799661457493923,0.792551810583915,0.78643889241265,0.781189035874846,0.77667270943121,0.772766178231007,0.769352718065375,0.766323445992502,0.763577825791921,0.761023901684671,0.758578308876604,0.756166104549544,0.753720458113674,0.751182234899765,0.748499503067087,0.745626989378111,0.742525505669937,0.739161364343005,0.735505797989572,0.731534395402736,0.727226563633004,0.722565023480289,0.717535343809245,0.712125518337516,0.706325587050956,0.700127303127855,0.693523845186058,0.686509573783562,0.679079830386052,0.671230776446337,0.662959269804,0.654262775293362,0.645139306229566,0.635587393313053,0.625606077439754,0.615194922916974,0.604354047653159,0.59308416700445,0.58138664811394,0.569263571763491,0.556717798966123,0.543753039753402,0.530373921851499,0.516586057186839,0.502396104413178,0.487811825902689,0.47284213789082,0.457497152705322,0.44178821224134,0.425727912064668,0.409330115732347,0.392609959112198,0.375583844659587,0.358269425769765,0.340685581467037,0.322852381817502,0.304791044560076,0.286523883541341,0.268074249613608,0.249466464713333,0.230725749879198,0.211878147996788,0.192950442070877,0.173970069827939,0.154965035441794,0.135963819155607,0.116995285544904,0.098088591130229,0.0792730920057124,0.0605782521024443,0.0420335526543067,0.0236684033799375,0.00551205583887774,-0.0124064806363521,-0.0300585200865639,-0.0474157778599384,-0.0644504450963775,-0.0811352595756311,-0.0974435727906237,-0.113349413152048,-0.128827545271279,-0.143853525305754,-0.158403752384058,-0.17245551615687,-0.18598704054484,-0.198977523775274,-0.211407174816448,-0.223257246331623,-0.234510064284516,-0.245149054334515,-0.255158765163396,-0.264524888876182,-0.273234278617276,-0.281274963539425,-0.288636161257803,-0.295308287914806,-0.301282965973281,-0.306553029847266,-0.311112529470042,-0.314956731889732,-0.318082120972976,-0.320486395287668,-0.322168464226424,-0.32312844242363,-0.323367642510656,-0.322888566246294,-0.32169489405269,-0.319791472981177,-0.31718430312743,-0.313880522511334,-0.309888390433913,-0.305217269321539,-0.299877605066507,-0.293880905872816,-0.287239719616602,-0.279967609732144,-0.272079129636534,-0.263589795708996,-0.254516058844308,-0.244875274603803,-0.234685671991839,-0.223966320890428,-0.212737098189745,-0.201018652657437,-0.188832368594933,-0.176200328334222,-0.163145273633746,-0.149690566037042,-0.135860146262547,-0.121678492697413,-0.107170579072269,-0.0923618313975125,-0.077278084244925,-0.0619455364610847,-0.0463907064012182,-0.0306403867737617,-0.0147215991869636,0.00133845151062632,0.0175124230039675,0.0337728813083985,0.0500923464993992,0.0664433382866413,0.0827984213457274,0.0991302503234341,0.115411614435046,0.131615481575464,0.147715041869112,0.163683750587248,0.179495370364992,0.195124012654224,0.210544178352379,0.225730797551049,0.240659268352162,0.255305494703214,0.269645923206687,0.283657578862214,0.297318099703292,0.310605770293371,0.323499554048903,0.335979124359443,0.348024894477087,0.359618046149497,0.37074055697239,0.381375226438752,0.391505700663138,0.401116495760278,0.410193019857846,0.418721593723659,0.426689469987828,0.434084850940499,0.440896904885827,0.447115781032735,0.452732622902951,0.4577395802367,0.462129819376415,0.465897532108867,0.469037942946322,0.471547314827655,0.473422953220934,0.474663208609745,0.475267477346583,0.475236200857973,0.474570863187598,0.473273986865673,0.471349127095089,0.468800864247446,0.465634794665049,0.461857519768185,0.457476633470599,0.452500707909918,0.446939277503918,0.440802821347881,0.434102743972877,0.42685135448951,0.419061844146545,0.410748262338769,0.401925491103384,0.392609218149216,0.382815908467892,0.372562774580908,0.361867745481158,0.35074943433185,0.339227104989938,0.327320637425031,0.315050492108277,0.302437673448884,0.289503692358725,0.276270528027805,0.262760588995306,0.248996673602393,0.235001929913992,0.220799815197283,0.206414055044806,0.191868602229714,0.177187595379972,0.16239531755714,0.147516154823847,0.132574554882152,0.117594985862821,0.102601895343032,0.0876196696673007,0.0726725936434706,0.0577848106825259,0.0429802834477361,0.0282827550753392,0.0137157110256062,-0.000697658380237772,-0.014934494685099,-0.0289723072342498,-0.0427890082810383,-0.056362947217465,-0.0696729438899384,-0.0826983209632767,-0.0954189352985982,-0.10781520831312,-0.119868155292066,-0.131559413624843,-0.142871269939426,-0.15378668611042,-0.164289324117638,-0.174363569733207,-0.183994555016181,-0.193168179594484,-0.201871130714709,-0.210090902040821,-0.21781581118333,-0.22503501594087,-0.23173852923646,-0.237917232731071,-0.243562889097426,-0.248668152937341,-0.253226580326302,-0.257232636969509,-0.260681704954182,-0.263570088083668,-0.265895015779795,-0.267654645540901,-0.26884806394427,-0.26947528618307,-0.269537254129554,-0.269035832918106,-0.267973806043795,-0.26635486897435,-0.264183621275969,-0.261465557256069,-0.258207055128976,-0.254415364713607,-0.25009859367546,-0.245265692328579,-0.239926437016704,-0.234091412096381,-0.227771990548512,-0.220980313248529,-0.213729266929114,-0.206032460873095,-0.197904202377818,-0.18935947103587,-0.180413891880513,-0.171083707447501,-0.161385748808116,-0.151337405631237,-0.140956595334961,-0.130261731390801,-0.119271690845728,-0.108005781129234,-0.0964837062142533,-0.0847255322021331,-0.0727516524028388,-0.0605827519823131,-0.0482397722492863,-0.035743874653918,-0.0231164045704237,-0.0103788549353152,0.00244717018791858,0.0153399920479323,0.0282778935800091,0.0412391556490087,0.0542020930956301,0.0671450905227575,0.0800466377607437,0.0928853649526851,0.105640077203052,0.118289788735421,0.130813756507481,0.143191513233949,0.15540289977047,0.167428096814026,0.179247655877741,0.190842529500317,0.202194100652553,0.213284211305564,0.224095190127352,0.234609879276293,0.244811660261919,0.254684478845025,0.264212868950685,0.273381975569166,0.282177576621011,0.290586103763718,0.298594662118525,0.306191048896721,0.313363770905799,0.320102060916532,0.326395892872807,0.3322359959267,0.337613867281983,0.342521783829857,0.346952812561428,0.350900819742078,0.354360478833688,0.357327277151441,0.359797521242855,0.361768340977682,0.363237692338416,0.364204358902416,0.364667952007997,0.364628909598376,0.364088493739047,0.363048786805976,0.361512686343992,0.35948389859693,0.356966930713332,0.353967081633994,0.350490431670224,0.346543830784355,0.342134885586911,0.337271945067709,0.331964085081178,0.326221091609209,0.320053442827939,0.313472290007958,0.306489437280481,0.299117320305104,0.291368983877705,0.283258058519966,0.274798736094764,0.266005744494343,0.256894321450662,0.24748018751966,0.237779518293283,0.227808915895102,0.217585379816971,0.207126277155739,0.19644931231019,0.1855724961994,0.17451411506442,0.163292698915686,0.151926989688754,0.140435909170966,0.128838526761389,0.117154027125866,0.105401677808332,0.0936007968586352,0.0817707205359775,0.0699307711458721,0.0581002250670372,0.0462982810231224,0.0345440286524744,0.0228564174273864,0.0112542259724284,-0.000243968170443899,-0.0116198182842379,-0.022855237682925,-0.03393242833924,-0.0448339088943685,-0.0555425420115186,-0.0660415610372455,-0.0763145959362053,-0.0863456984667664,-0.0961193665665858,-0.105620567918853,-0.11483476267143,-0.123747925282545,-0.132346565468062,-0.140617748226601,-0.148549112920011,-0.156128891387782,-0.163345925075076,-0.170189681155032,-0.176650267626975,-0.182718447373046,-0.188385651156688,-0.193643989547286,-0.198486263756116,-0.202905975369667,-0.206897334967271,-0.21045526961095,-0.213575429196332,-0.216254191654556,-0.218488666996185,-0.220276700189318,-0.22161687286537,-0.222508503847349,-0.222951648496892,-0.222947096877907,-0.222496370736288,-0.221601719296967,-0.220266113881385,-0.218493241350466,-0.216287496380188,-0.213653972579006,-0.21059845245861,-0.207127396271749,-0.203247929733235,-0.198967830642613,-0.194295514429403,-0.18924001864426,-0.183810986421856,-0.178018648943674,-0.171873806931357,-0.165387811203543,-0.158572542331452,-0.15144038943067,-0.144004228128694,-0.136277397749793,-0.128273677760631,-0.120007263521825,-0.111492741392193,-0.102745063233891,-0.0937795203678922,-0.0846117170303415,-0.0752575433812228,-0.0657331481175101,-0.056054910743488,-0.0462394135512865,-0.0363034133648335,-0.0262638131004109,-0.0161376331968067,-0.00594198296769283,0.00430596807166716,0.0145890188519477,0.0248899653209154,0.0351916288885367,0.045476884697432,0.055728689671234,0.065930110294665,0.0760643500804805,0.0861147766798254,0.0960649485939926,0.10589864144706,0.115599873780389,0.125152932331486,0.134542396761253,0.143753163795157,0.152770470745358,0.161579918382279,0.170167493125563,0.178519588525724,0.186623026009199,0.194465074860749,0.2020334714185,0.209316437458039,0.216302697743223,0.222981496722427,0.22934261435007,0.235376381014287,0.241073691552641,0.246426018338741,0.251425423423628,0.256064569716737,0.260336731192202,0.26423580210725,0.267756305220394,0.270893398998159,0.27364288380008,0.27600120703281,0.277965467265291,0.27953341729808,0.280703466181206,0.281474680176172,0.281846782659109,0.281820152963511,0.281395824162467,0.28057547979191,0.279361449518015,0.277756703753617,0.275764847230296,0.273390111534611,0.270637346618877,0.267512011298823,0.264020162752454,0.260168445036459,0.255964076638568,0.251414837086289,0.24652905263452,0.241315581056581,0.23578379556519,0.229943567891941,0.223805250555691,0.217379658352211,0.210678049099167,0.203712103672251,0.196493905369858,0.189035918645218,0.181350967246249,0.173452211804678,0.165353126917073,0.157067477761421,0.148609296293731,0.139992857069818,0.131232652737984,0.122343369248691,0.113339860827575,0.104237124758247,0.0950502760212758,0.0857945218355746,0.0764851361480892,0.0671374341172393,0.0577667466350093,0.0483883949319077,0.0390176653082364,0.0296697840342487,0.0203598924608183,0.0111030223812234,0.00191407168356148,-0.00719221966782601,-0.0162012932847216,-0.0250987956052071,-0.033870600706898,-0.0425028326497435,-0.0509818873161535,-0.0592944537174795,-0.067427534737124,-0.0753684672817987,-0.0831049418136739,-0.0906250212373679,-0.0979171591169053,-0.104970217198931,-0.1117734822196,-0.118316681973658,-0.124590000625332,-0.130584093241675,-0.136290099530082,-0.141699656762682,-0.146804911871348,-0.151598532698035,-0.156073718386176,-0.160224208899838,-0.164044293658358,-0.167528819275174,-0.1706731963906,-0.173473405589345,-0.17592600239465,-0.178028121332007,-0.179777479056602,-0.181172376539761,-0.182211700310932,-0.182894922752997,-0.183222101450007,-0.18319387758781,-0.182811473409457,-0.182076688728689,-0.180991896506357,-0.179560037496143,-0.177784613967515,-0.175669682515518,-0.173219845968583,-0.170440244407267,-0.167336545308487,-0.163914932831517,-0.160182096263736,-0.156145217645779,-0.151811958597466,-0.147190446367499,-0.142289259131584,-0.137117410565194,-0.131684333718756,-0.125999864224478,-0.120074222865516,-0.113917997539444,-0.107542124649308,-0.100957869956675,-0.0941768089321834,-0.0872108066400574,-0.0800719971939307,-0.0727727628220673,-0.0653257125807226,-0.0577436607549133,-0.050039604986285,-0.0422267041680601,-0.0343182561472387,-0.0263276752742956,-0.0182684698405757,-0.0101542194434466,-0.00199855231901707,0.0061848773181186,0.0143824118890896,0.0225804129804196,0.0307652837512757,0.0389234911810952,0.0470415881211387,0.0551062351143298,0.0631042219486024,0.0710224889098872,0.0788481477018145,0.0865685020001931,0.0941710676113264,0.101643592204255,0.108974074588051,0.11615078350634,0.123162275922279,0.129997414768255,0.136645386135654,0.143095715881047,0.149338285626213,0.155363348130421,0.161161542014423,0.166723905816607,0.172041891362753,0.177107376431837,0.181912676701283,0.186450556956064,0.190714241547005,0.194697424084616,0.198394276355777,0.201799456451538,0.204908116095335,0.207715907161886,0.210218987378065,0.21241402519811,0.214298203846537,0.215869224523262,0.217125308766522,0.218065199970335,0.218688164054413,0.218993989285647,0.218982985251528,0.218655980987131,0.21801432225859,0.217059868007353,0.215794985960825,0.214222547416436,0.212345921207565,0.210168966861188,0.207696026958552,0.204931918711667,0.201881924769823,0.198551783271845,0.194947677161225,0.191076222782716,0.186944457780399,0.182559828318627,0.177930175648598,0.173063722044648,0.167969056135605,0.162655117657789,0.15713118165737,0.15140684217092,0.145491995414,0.139396822508567,0.133131771780856,0.126707540662176,0.120135057225742,0.113425461393271,0.106590085845582,0.0996404366718454,0.0925881737924734,0.0854450911908323,0.0782230969891301,0.0709341934038532,0.0635904566160852,0.0562040165919114,0.0487870368878903,0.041351694476281,0.0339101596243425,0.0264745758615766,0.0190570400682797,0.0116695827181962,0.00432414830744092,-0.00296742399881827,-0.0101934194711493,-0.0173422666421101,-0.0244025558247587,-0.0313630572950375,-0.0382127391105017,-0.0449407845387364,-0.0515366090696947,-0.0579898769870956,-0.0642905174749285,-0.0704287402360354,-0.0763950506006622,-0.0821802641037985,-0.0877755205110506,-0.0931722972737215,-0.0983624223946954,-0.103338086687648,-0.108091855413032,-0.112616679275205,-0.116905904765996,-0.120953283840922,-0.124752982915223,-0.128299591167767,-0.13158812814188,-0.134614050633046,-0.137373258854421,-0.139862101872072,-0.142077382302803,-0.144016360268495,-0.145676756601839,-0.147056755299443,-0.148155005219296,-0.148970621020702,-0.149503183345862,-0.149752738243432,-0.149719795835505,-0.149405328230657,-0.148810766686854,-0.147937998029248,-0.146789360329084,-0.145367637851179,-0.143676055278698,-0.141718271225159,-0.139498371044898,-0.137020858954446,-0.134290649478534,-0.131313058235682,-0.128093792079552,-0.124638938613448,-0.120954955096543,-0.117048656761558,-0.112927204564754,-0.108598092390157,-0.104069133731014,-0.0993484478724437,-0.0944444456001868,-0.0893658144612677,-0.0841215036031788,-0.0787207082189718,-0.073172853626331,-0.067487579009326,-0.0616747208520943,-0.0557442960941809,-0.0497064850376682,-0.043571614036554,-0.0373501379990906,-0.0310526227339727,-0.0246897271713657,-0.0182721854897926,-0.0118107891798562,-0.00531636907565926,0.00120022261539568,0.00772813025398848,0.0142565126513162,0.0207745608628138,0.0272715158638162,0.0337366860782845,0.0401594647322406,0.0465293470041149,0.05283594694481,0.0590690141409258,0.0652184500952554,0.0712743242993606,0.0772268899737603,0.083066599452006,0.0887841191856843,0.0943703443481658,0.0998164130157114,0.105113719905353,0.110253929649778,0.115228989590271,0.120031142069595,0.124652936207529,0.129087239142608,0.13332724672449,0.137366493642172,0.141198862974185,0.144818595147723,0.148220296294534,0.151398945992289,0.154349904381012,0.157068918645036,0.159552128851875,0.161796073140278,0.163797692250688,0.165554333392223,0.167063753441287,0.168324121467832,0.169334020586319,0.170092449129363,0.170598821143113,0.17085296620437,0.170855128560547,0.170605965594581,0.170106545617978,0.169358344996265,0.168363244612164,0.167123525672954,0.165641864869513,0.163921328895695,0.161965368337754,0.159777810944641,0.157362854291096,0.154725057846522,0.151869334463714,0.148800941302548,0.14552547020479,0.142048837537175,0.138377273520878,0.134517311066471,0.130475774134339,0.126259765641421,0.12187665493596,0.117334064862725,0.112639858441906,0.10780212518555,0.102829167076049,0.0977294842317361,0.0925117602851743,0.0871848475001518,0.081757751653798,0.0762396167105513,0.0706397093149713,0.0649674031305865,0.0592321630521048,0.0534435293183863,0.0476111015535918,0.0417445227638723,0.0358534633168629,0.0299476049310796,0.0240366247021074,0.0181301791921995,0.0122378886095924,0.00636932110348308,0.000533977200205574,-0.00525872559429695,-0.010999468001095,-0.0166790439598975,-0.0222883753821353,-0.0278185266425423,-0.0332607187868749,-0.0386063434340463,-0.0438469763515974,-0.048974390684104,-0.0539805698148019,-0.0588577198414201,-0.063598281647927,-0.0681949425546238,-0.0726406475297632,-0.0769286099466163,-0.0810523218706754,-0.0850055638624457,-0.0887824142820546,-0.0923772580826929,-0.0957847950806916,-0.099000047690839,-0.102018368116349,-0.104835444983704,-0.107447309413432,-0.109850340518681,-0.112041270324344,-0.114017188100276,-0.115775544103074,-0.117314152721707,-0.118631195023192,-0.119725220695409,-0.120595149385037,-0.121240271429507,-0.121660247982806,-0.121855110535895,-0.121825259833423,-0.121571464189408,-0.121094857205474,-0.120396934896231,-0.11947955222731,-0.118344919072565,-0.116995595597911,-0.115434487080214,-0.113664838170646,-0.111690226612824,-0.109514556427037,-0.107142050572771,-0.104577243102654,-0.101824970821866,-0.0988903644679032,-0.0957788394264433,-0.0924960859999103,-0.0890480592460866,-0.0854409684049145,-0.0816812659323397,-0.0777756361607399,-0.0737309836061266,-0.0695544209429125,-0.0652532566675962,-0.0608349824732261,-0.0563072603569708,-0.0516779094835363,-0.0469548928275359,-0.0421463036182286,-0.037260351610304,-0.0323053492045991,-0.0272896974427902,-0.0222218719002048,-0.0171104085009553,-0.0119638892795954,-0.00679092811345761,-0.00160015644973166,0.00359979094879477,0.00880029021559934,0.0139927425263883,0.0191685881559269,0.0243193204228144,0.0294364994996302,0.0345117660662604,0.0395368547846297,0.0445036075735135,0.0494039866625795,0.0542300874053123,0.0589741508310011,0.0636285759165244,0.068185931559234,0.0726389682328347,0.0769806293087622,0.0812040620261894,0.0853026280944279,0.0892699139121493,0.0930997403885114,0.0967861723519575,0.100323527533142,0.103706385109136,0.106929593796776,0.109988279483734,0.112877852386619,0.115594013726153,0.118132761910205,0.120490398216242,0.122663531965477,0.12464908518181,0.126444296729414,0.128046725923595,0.129454255610395,0.130665094711149,0.131677780229092,0.132491178715863,0.133104487196644,0.133517233553466,0.133729276367066,0.133740804218553,0.133552334452951,0.133339700736494,0.133053309219518
